# blastn
# Iteration: 0
# Query: OTU7
# RID: U4MJ00GY014
# Database: nt_v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 46 hits found
OTU7	GQ153178.1	95.333	150	6	1	1	150	559	411	9.32e-59	237
OTU7	HM123151.1	95.333	150	6	1	1	150	553	405	9.32e-59	237
OTU7	MK593746.1	99.213	127	1	0	24	150	521	395	4.34e-57	231
OTU7	MK304400.1	97.581	124	1	2	27	150	545	424	5.65e-51	211
OTU7	KU612291.1	87.097	155	9	9	1	150	521	373	4.46e-37	165
OTU7	KU325150.1	87.013	154	11	8	1	150	459	311	4.46e-37	165
OTU7	JX000108.1	87.013	154	11	8	1	150	565	417	4.46e-37	165
OTU7	KU325156.1	86.452	155	11	9	1	150	460	311	5.77e-36	161
OTU7	KP899448.1	86.364	154	12	8	1	150	592	444	2.08e-35	159
OTU7	DQ491504.1	86.275	153	11	9	1	148	585	438	7.46e-35	158
OTU7	MH859398.1	86.184	152	12	8	1	148	582	436	2.68e-34	156
OTU7	KP335637.1	85.714	154	13	8	1	150	532	384	9.66e-34	154
OTU7	DQ683976.1	86.577	149	9	9	7	150	557	415	9.66e-34	154
OTU7	MG760873.1	84.713	157	10	10	1	150	530	381	5.81e-31	145
OTU7	KP991884.1	84.713	157	10	10	1	150	490	341	5.81e-31	145
OTU7	MH858948.1	84.211	152	16	7	1	148	534	387	7.52e-30	141
OTU7	KU702685.1	84.211	152	16	7	1	148	532	385	7.52e-30	141
OTU7	AY372073.1	84.211	152	16	7	1	148	851	704	7.52e-30	141
OTU7	KP335612.1	83.871	155	15	8	1	150	524	375	2.70e-29	139
OTU7	KP335423.1	83.871	155	15	8	1	150	523	374	2.70e-29	139
OTU7	KP335377.1	83.871	155	15	8	1	150	522	373	2.70e-29	139
OTU7	KP335358.1	83.871	155	15	8	1	150	522	373	2.70e-29	139
OTU7	KP335320.1	83.871	155	15	8	1	150	531	382	2.70e-29	139
OTU7	KP335309.1	83.871	155	15	8	1	150	483	334	2.70e-29	139
OTU7	KP335234.1	83.871	155	15	8	1	150	526	377	2.70e-29	139
OTU7	KP335228.1	83.871	155	15	8	1	150	524	375	2.70e-29	139
OTU7	HM123588.1	83.871	155	15	8	1	150	537	388	2.70e-29	139
OTU7	HM123181.1	83.871	155	15	8	1	150	538	389	2.70e-29	139
OTU7	HM123180.1	83.871	155	15	8	1	150	530	381	2.70e-29	139
OTU7	MH793569.1	82.051	156	18	9	1	150	586	435	7.57e-25	124
OTU7	GU166491.1	81.699	153	19	8	1	149	513	366	3.52e-23	119
OTU7	GU166488.1	81.699	153	19	8	1	149	525	378	3.52e-23	119
OTU7	GU166487.1	81.046	153	20	8	1	149	525	378	1.64e-21	113
OTU7	MF510819.1	80.952	147	20	7	1	143	541	399	2.12e-20	110
OTU7	MH810524.1	80.822	146	19	7	1	141	175	34	2.74e-19	106
OTU7	MH810876.1	80.405	148	20	7	1	143	175	32	9.86e-19	104
OTU7	KX953613.1	80.420	143	20	7	5	143	545	407	3.55e-18	102
OTU7	KX953579.1	80.420	143	20	7	5	143	545	407	3.55e-18	102
OTU7	AJ271628.2	79.739	153	19	9	1	147	559	413	1.28e-17	100
OTU7	MH810718.1	97.222	36	0	1	1	35	175	140	2.17e-05	60.2
OTU7	KT150650.1	90.909	44	4	0	1	44	546	503	2.17e-05	60.2
OTU7	AF276667.1	100.000	31	0	0	1	31	578	548	7.79e-05	58.4
OTU7	AF458091.1	100.000	31	0	0	6	36	517	487	7.79e-05	58.4
OTU7	KX037029.1	96.970	33	1	0	1	33	461	429	2.80e-04	56.5
OTU7	HQ414591.1	96.970	33	1	0	1	33	468	436	2.80e-04	56.5
OTU7	AY531677.1	96.970	33	1	0	1	33	534	502	2.80e-04	56.5
# blastn
# Iteration: 0
# Query: OTU8
# RID: U4MJ00GY014
# Database: nt_v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 50 hits found
OTU8	MK179591.1	94.545	55	2	1	1	55	598	545	1.28e-12	84.2
OTU8	KU747847.1	91.803	61	4	1	1	61	471	412	1.28e-12	84.2
OTU8	KU747847.1	91.803	61	4	1	1	61	471	412	1.28e-12	84.2
OTU8	KU747678.1	91.803	61	4	1	1	61	472	413	1.28e-12	84.2
OTU8	KU747678.1	91.803	61	4	1	1	61	472	413	1.28e-12	84.2
OTU8	KX909015.1	91.803	61	4	1	1	61	479	420	1.28e-12	84.2
OTU8	KF436205.1	91.803	61	4	1	1	61	471	412	1.28e-12	84.2
OTU8	KF435577.1	91.803	61	4	1	1	61	471	412	1.28e-12	84.2
OTU8	KF435333.1	91.803	61	4	1	1	61	471	412	1.28e-12	84.2
OTU8	KF435230.1	91.803	61	4	1	1	61	472	413	1.28e-12	84.2
OTU8	KC905032.1	90.769	65	3	2	1	65	575	514	1.28e-12	84.2
OTU8	FJ756761.1	96.154	52	1	1	1	52	591	541	1.28e-12	84.2
OTU8	EU687049.1	91.803	61	4	1	1	61	483	424	1.28e-12	84.2
OTU8	EU687033.1	91.803	61	4	1	1	61	484	425	1.28e-12	84.2
OTU8	EU686885.1	91.803	61	4	1	1	61	484	425	1.28e-12	84.2
OTU8	EU686834.1	91.803	61	4	1	1	61	484	425	1.28e-12	84.2
OTU8	EU686832.1	91.803	61	4	1	1	61	477	418	1.28e-12	84.2
OTU8	EU686826.1	91.803	61	4	1	1	61	483	424	1.28e-12	84.2
OTU8	EU686824.1	91.803	61	4	1	1	61	483	424	1.28e-12	84.2
OTU8	MK812497.1	94.444	54	1	2	1	54	602	551	4.62e-12	82.4
OTU8	MK812342.1	94.444	54	1	2	1	54	303	252	4.62e-12	82.4
OTU8	MK812260.1	94.444	54	2	1	1	54	605	553	4.62e-12	82.4
OTU8	MK811970.1	94.444	54	2	1	1	54	605	553	4.62e-12	82.4
OTU8	MK811708.1	94.444	54	2	1	1	54	605	553	4.62e-12	82.4
OTU8	MK179555.1	94.444	54	2	1	1	54	602	550	4.62e-12	82.4
OTU8	MK179506.1	94.444	54	1	2	1	54	596	545	4.62e-12	82.4
OTU8	KY266978.1	94.444	54	1	2	1	54	607	556	4.62e-12	82.4
OTU8	KY119381.1	94.444	54	2	1	1	54	5015	4963	4.62e-12	82.4
OTU8	KX132951.1	94.444	54	1	2	1	54	862	811	4.62e-12	82.4
OTU8	KX132914.1	94.444	54	1	2	1	54	866	815	4.62e-12	82.4
OTU8	JN863280.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863279.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863278.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863277.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863276.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863275.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863274.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863273.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863272.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863271.1	94.444	54	2	1	1	54	876	824	4.62e-12	82.4
OTU8	JN863236.1	94.444	54	1	2	1	54	865	814	4.62e-12	82.4
OTU8	KC526131.1	94.444	54	1	2	1	54	596	545	4.62e-12	82.4
OTU8	FM205905.1	94.444	54	2	1	1	54	666	614	4.62e-12	82.4
OTU8	FJ536362.1	94.444	54	1	2	1	54	591	540	4.62e-12	82.4
OTU8	FJ536361.1	94.444	54	1	2	1	54	591	540	4.62e-12	82.4
OTU8	FJ536354.1	94.444	54	1	2	1	54	592	541	4.62e-12	82.4
OTU8	FJ536352.1	94.444	54	1	2	1	54	591	540	4.62e-12	82.4
OTU8	FJ536348.1	94.444	54	1	2	1	54	593	542	4.62e-12	82.4
OTU8	EU034663.1	94.444	54	1	2	1	54	618	567	4.62e-12	82.4
OTU8	DQ219313.1	94.444	54	1	2	1	54	860	809	4.62e-12	82.4
# blastn
# Iteration: 0
# Query: OTU12
# RID: U4MJ00GY014
# Database: nt_v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 50 hits found
OTU12	KY591137.1	92.000	150	11	1	1	150	221	73	2.03e-50	209
OTU12	KY591138.1	89.610	154	11	4	1	150	227	75	7.36e-45	191
OTU12	DQ061109.1	84.615	156	14	5	1	150	565	414	1.62e-31	147
OTU12	MG925395.1	82.119	151	21	5	1	150	484	339	7.57e-25	124
OTU12	KJ690092.1	82.119	151	21	5	1	150	582	437	7.57e-25	124
OTU12	KJ728713.1	82.759	145	18	7	1	143	636	497	2.72e-24	122
OTU12	AY789329.1	82.759	145	18	7	1	143	611	472	2.72e-24	122
OTU12	MG925397.1	81.457	151	22	5	1	150	534	389	3.52e-23	119
OTU12	JF908548.1	82.069	145	20	6	1	143	599	459	3.52e-23	119
OTU12	JF908532.1	82.192	146	18	8	1	143	579	439	3.52e-23	119
OTU12	JF908528.1	82.192	146	18	8	1	143	585	445	3.52e-23	119
OTU12	JX414204.1	80.795	151	23	5	1	150	523	378	1.64e-21	113
OTU12	JF343549.1	80.795	151	23	5	1	150	509	364	1.64e-21	113
OTU12	MG925394.1	81.560	141	20	5	1	140	426	291	5.89e-21	111
OTU12	KT275669.1	80.795	151	20	7	1	146	570	424	2.12e-20	110
OTU12	HM056221.1	80.392	153	22	8	1	149	625	477	2.12e-20	110
OTU12	NR_137053.1	80.392	153	22	8	1	149	615	467	2.12e-20	110
OTU12	HQ698147.1	80.392	153	22	8	1	149	626	478	2.12e-20	110
OTU12	HQ698145.1	80.392	153	22	8	1	149	635	487	2.12e-20	110
OTU12	HQ698102.1	80.392	153	22	8	1	149	624	476	2.12e-20	110
OTU12	FJ228462.1	81.379	145	18	9	1	142	568	430	2.12e-20	110
OTU12	EF644112.1	80.795	151	20	9	1	146	549	403	2.12e-20	110
OTU12	DQ384574.1	80.795	151	20	9	1	146	574	428	2.12e-20	110
OTU12	AF396863.1	80.392	153	22	8	1	149	578	430	2.12e-20	110
OTU12	AF387656.1	80.392	153	22	8	1	149	562	414	2.12e-20	110
OTU12	KT275647.1	80.537	149	21	8	1	145	584	440	7.62e-20	108
OTU12	MN326673.1	80.128	156	20	10	1	149	629	478	2.74e-19	106
OTU12	MN326672.1	80.128	156	20	10	1	149	628	477	2.74e-19	106
OTU12	MN326671.1	80.128	156	20	10	1	149	628	477	2.74e-19	106
