# blastn
# Iteration: 0
# Query: OTU2207
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2207	CP002408.1	95.333	150	7	0	1	150	1011642	1011493	2.31e-59	239
OTU2207	GU797786.1	95.333	150	7	0	1	150	464	613	2.31e-59	239
OTU2207	EU281336.1	95.333	150	7	0	1	150	445	594	2.31e-59	239
OTU2207	EU281334.1	95.333	150	7	0	1	150	445	594	2.31e-59	239
OTU2207	EU281333.1	95.333	150	7	0	1	150	443	592	2.31e-59	239
OTU2207	NR_134097.1	94.667	150	8	0	1	150	466	615	1.08e-57	233
OTU2207	KJ810537.1	94.667	150	8	0	1	150	465	614	1.08e-57	233
OTU2207	KJ810536.1	94.667	150	8	0	1	150	465	614	1.08e-57	233
OTU2207	KJ810535.1	94.667	150	8	0	1	150	461	610	1.08e-57	233
OTU2207	KJ810534.1	94.667	150	8	0	1	150	464	613	1.08e-57	233
# blastn
# Iteration: 0
# Query: OTU2326
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2326	NR_151986.1	100.000	150	0	0	1	150	537	686	4.90e-71	278
OTU2326	NR_151987.1	96.053	152	4	2	1	150	541	692	1.38e-61	246
OTU2326	NR_151988.1	96.053	152	4	2	1	150	541	692	1.38e-61	246
OTU2326	EF220033.1	97.778	135	2	1	1	135	502	635	3.87e-57	231
OTU2326	EF220418.1	94.079	152	6	2	1	150	535	685	5.01e-56	228
OTU2326	EF220388.1	94.079	152	6	2	1	150	534	684	5.01e-56	228
OTU2326	U68590.1	90.850	153	9	4	1	150	4	154	1.09e-47	200
OTU2326	NR_133835.1	91.096	146	11	2	6	150	496	640	1.41e-46	196
OTU2326	EF605835.1	90.667	150	9	4	1	147	537	684	5.08e-46	195
OTU2326	U68593.1	93.750	128	8	0	8	135	11	138	5.08e-46	195
# blastn
# Iteration: 0
# Query: OTU2585
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2585	MK966386.1	100.000	150	0	0	1	150	438	587	4.90e-71	278
OTU2585	MK966385.1	100.000	150	0	0	1	150	439	588	4.90e-71	278
OTU2585	MK966384.1	100.000	150	0	0	1	150	438	587	4.90e-71	278
OTU2585	MK779949.1	100.000	150	0	0	1	150	409	558	4.90e-71	278
OTU2585	MK726117.1	100.000	150	0	0	1	150	427	576	4.90e-71	278
OTU2585	MK615622.1	100.000	150	0	0	1	150	375	524	4.90e-71	278
OTU2585	MK615621.1	100.000	150	0	0	1	150	375	524	4.90e-71	278
OTU2585	MK615620.1	100.000	150	0	0	1	150	375	524	4.90e-71	278
OTU2585	MK615619.1	100.000	150	0	0	1	150	375	524	4.90e-71	278
OTU2585	MK615618.1	100.000	150	0	0	1	150	375	524	4.90e-71	278
# blastn
# Iteration: 0
# Query: OTU2707
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2707	MN031300.1	100.000	150	0	0	1	150	397	546	4.90e-71	278
OTU2707	MK239639.1	100.000	150	0	0	1	150	509	658	4.90e-71	278
OTU2707	MK239638.1	100.000	150	0	0	1	150	502	651	4.90e-71	278
OTU2707	MK239637.1	100.000	150	0	0	1	150	503	652	4.90e-71	278
OTU2707	MK161196.1	100.000	150	0	0	1	150	65	214	4.90e-71	278
OTU2707	MH128378.1	100.000	150	0	0	1	150	492	641	4.90e-71	278
OTU2707	MH553383.1	100.000	150	0	0	1	150	485	634	4.90e-71	278
OTU2707	MF573339.1	100.000	150	0	0	1	150	425	574	4.90e-71	278
OTU2707	KY321489.1	100.000	150	0	0	1	150	508	657	4.90e-71	278
OTU2707	LN626277.1	100.000	150	0	0	1	150	477	626	4.90e-71	278
# blastn
# Iteration: 0
# Query: OTU2728
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2728	MN100451.1	100.000	150	0	0	1	150	55	204	4.90e-71	278
OTU2728	MK953007.1	100.000	150	0	0	1	150	481	630	4.90e-71	278
OTU2728	MK771147.1	100.000	150	0	0	1	150	348	497	4.90e-71	278
OTU2728	MH412926.1	100.000	150	0	0	1	150	371	520	4.90e-71	278
OTU2728	MK487644.1	100.000	150	0	0	1	150	386	535	4.90e-71	278
OTU2728	MK487643.1	100.000	150	0	0	1	150	402	551	4.90e-71	278
OTU2728	MK487642.1	100.000	150	0	0	1	150	404	553	4.90e-71	278
OTU2728	MK487641.1	100.000	150	0	0	1	150	341	490	4.90e-71	278
OTU2728	MK487640.1	100.000	150	0	0	1	150	387	536	4.90e-71	278
OTU2728	MK487639.1	100.000	150	0	0	1	150	403	552	4.90e-71	278
# blastn
# Iteration: 0
# Query: OTU2783
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2783	EF606067.1	99.333	150	1	0	1	150	470	619	2.28e-69	272
OTU2783	AB245348.1	99.333	150	1	0	1	150	458	607	2.28e-69	272
OTU2783	AJ252588.1	99.333	150	1	0	1	150	469	618	2.28e-69	272
OTU2783	LR215186.1	98.667	150	2	0	1	150	798	649	1.06e-67	267
OTU2783	MK255059.1	98.667	150	2	0	1	150	421	570	1.06e-67	267
OTU2783	MK255058.1	98.667	150	2	0	1	150	421	570	1.06e-67	267
OTU2783	MG458436.1	98.667	150	2	0	1	150	421	570	1.06e-67	267
OTU2783	MH929698.1	98.667	150	2	0	1	150	395	544	1.06e-67	267
OTU2783	MG973005.1	98.667	150	2	0	1	150	409	558	1.06e-67	267
OTU2783	MK318626.1	98.667	150	2	0	1	150	405	554	1.06e-67	267
# blastn
# Iteration: 0
# Query: OTU2835
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2835	NR_134097.1	96.599	147	5	0	1	147	466	612	4.97e-61	244
OTU2835	KJ810537.1	96.599	147	5	0	1	147	465	611	4.97e-61	244
OTU2835	KJ810536.1	96.599	147	5	0	1	147	465	611	4.97e-61	244
OTU2835	KJ810535.1	96.599	147	5	0	1	147	461	607	4.97e-61	244
OTU2835	KJ810534.1	96.599	147	5	0	1	147	464	610	4.97e-61	244
OTU2835	KJ810533.1	96.599	147	5	0	1	147	464	610	4.97e-61	244
OTU2835	KJ810532.1	96.599	147	5	0	1	147	464	610	4.97e-61	244
OTU2835	KJ810530.1	96.599	147	5	0	1	147	465	611	4.97e-61	244
OTU2835	CP007174.1	96.000	150	6	0	1	150	1980207	1980058	4.97e-61	244
OTU2835	CP007536.1	96.000	150	6	0	1	150	893630	893481	4.97e-61	244
# blastn
# Iteration: 0
# Query: OTU2876
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
OTU2876	MK696354.1	100.000	150	0	0	1	150	411	560	4.90e-71	278
OTU2876	LC341990.1	100.000	150	0	0	1	150	112	261	4.90e-71	278
OTU2876	KY176972.1	100.000	150	0	0	1	150	452	601	4.90e-71	278
OTU2876	KY176954.1	100.000	150	0	0	1	150	461	610	4.90e-71	278
OTU2876	KY176932.1	100.000	150	0	0	1	150	456	605	4.90e-71	278
OTU2876	KY122005.1	100.000	150	0	0	1	150	468	617	4.90e-71	278
OTU2876	LN876482.1	100.000	150	0	0	1	150	421	570	4.90e-71	278
OTU2876	LN876437.1	100.000	150	0	0	1	150	421	570	4.90e-71	278
OTU2876	LN876430.1	100.000	150	0	0	1	150	421	570	4.90e-71	278
OTU2876	NR_157773.1	100.000	150	0	0	1	150	457	606	4.90e-71	278
# blastn
# Iteration: 0
# Query: OTU2880
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
OTU2880	MG200148.1	100.000	150	0	0	1	150	504	653	4.90e-71	278
OTU2880	MG200147.1	100.000	150	0	0	1	150	505	654	4.90e-71	278
OTU2880	LN626268.1	100.000	150	0	0	1	150	486	635	4.90e-71	278
OTU2880	KU258217.1	100.000	150	0	0	1	150	454	603	4.90e-71	278
OTU2880	KM349882.1	100.000	150	0	0	1	150	102	251	4.90e-71	278
OTU2880	NR_108882.1	100.000	150	0	0	1	150	500	649	4.90e-71	278
OTU2880	NR_074530.1	100.000	150	0	0	1	150	504	653	4.90e-71	278
OTU2880	NR_108881.1	100.000	150	0	0	1	150	461	610	4.90e-71	278
OTU2880	CP001867.1	100.000	150	0	0	1	150	196578	196727	4.90e-71	278
OTU2880	CP001867.1	100.000	150	0	0	1	150	3163377	3163228	4.90e-71	278
OTU2880	CP001867.1	100.000	150	0	0	1	150	4147328	4147179	4.90e-71	278
OTU2880	X92358.1	100.000	150	0	0	1	150	496	645	4.90e-71	278
# blastn
# Iteration: 0
# Query: OTU2885
# RID: K3DG24NT01R
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 502 hits found
OTU2885	HG975441.1	93.443	61	3	1	30	89	42109022	42108962	2.46e-14	89.8
OTU2885	HG975441.1	100.000	39	0	0	45	83	947410	947372	2.48e-09	73.1
OTU2885	HG975441.1	93.750	48	3	0	35	82	42108716	42108763	2.48e-09	73.1
OTU2885	HG975441.1	93.478	46	2	1	36	80	42108971	42109016	1.15e-07	67.6
OTU2885	HG975441.1	97.368	38	1	0	45	82	34537916	34537879	4.15e-07	65.8
OTU2885	HG975441.1	100.000	34	0	0	47	80	17278668	17278701	1.49e-06	63.9
OTU2885	HG975441.1	91.304	46	4	0	37	82	57484584	57484629	1.49e-06	63.9
OTU2885	HG975441.1	91.111	45	4	0	38	82	947491	947535	5.37e-06	62.1
OTU2885	HG975441.1	91.111	45	4	0	52	96	27474442	27474486	5.37e-06	62.1
OTU2885	HG975441.1	94.737	38	2	0	45	82	938096	938059	1.93e-05	60.2
OTU2885	HG975441.1	94.737	38	2	0	45	82	938071	938108	1.93e-05	60.2
OTU2885	HG975441.1	92.683	41	2	1	46	86	937521	937560	6.95e-05	58.4
OTU2885	HG975441.1	97.059	34	1	0	49	82	32252124	32252091	6.95e-05	58.4
OTU2885	HG975441.1	87.755	49	6	0	38	86	57613010	57613058	6.95e-05	58.4
OTU2885	HG975441.1	80.000	85	12	5	44	127	57945173	57945093	6.95e-05	58.4
OTU2885	HG975441.1	88.889	45	5	0	38	82	15123559	15123603	2.50e-04	56.5
OTU2885	HG975441.1	100.000	30	0	0	51	80	18870148	18870119	2.50e-04	56.5
OTU2885	HG975441.1	92.308	39	3	0	44	82	34537893	34537855	2.50e-04	56.5
OTU2885	HG975441.1	92.308	39	3	0	48	86	41656337	41656375	2.50e-04	56.5
OTU2885	HG975441.1	96.970	33	1	0	57	89	42108941	42108909	2.50e-04	56.5
OTU2885	HG975441.1	94.286	35	2	0	55	89	18869117	18869083	8.99e-04	54.7
OTU2885	HG975441.1	94.444	36	1	1	54	88	18869572	18869537	8.99e-04	54.7
OTU2885	HG975441.1	100.000	29	0	0	54	82	18870022	18869994	8.99e-04	54.7
OTU2885	HG975441.1	96.875	32	1	0	51	82	26523466	26523435	8.99e-04	54.7
OTU2885	HG975441.1	96.875	32	1	0	51	82	26523568	26523537	8.99e-04	54.7
OTU2885	HG975441.1	100.000	29	0	0	45	73	34537891	34537919	8.99e-04	54.7
OTU2885	HG975441.1	92.308	39	2	1	36	73	42108761	42108723	8.99e-04	54.7
OTU2885	HG975441.1	100.000	28	0	0	55	82	613	586	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	4061837	4061810	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	16025519	16025546	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	18869454	18869427	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	27474300	27474327	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	33005165	33005138	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	38632078	38632105	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	46189816	46189843	0.003	52.8
OTU2885	HG975441.1	100.000	28	0	0	55	82	46721538	46721565	0.003	52.8
OTU2885	HG975441.1	96.774	31	1	0	52	82	48940767	48940797	0.003	52.8
OTU2885	HG975441.1	86.667	45	6	0	38	82	3594867	3594911	0.012	51.0
OTU2885	CP026244.1	87.342	79	7	3	36	111	1540375	1540297	8.86e-14	87.9
OTU2885	CP026244.1	92.453	53	2	2	36	87	1540330	1540381	6.90e-10	75.0
OTU2885	CP026244.1	100.000	29	0	0	54	82	21941516	21941544	8.99e-04	54.7
OTU2885	CP026244.1	92.105	38	3	0	45	82	23811852	23811815	8.99e-04	54.7
OTU2885	CP026244.1	100.000	28	0	0	55	82	3387952	3387979	0.003	52.8
